head,tail,relation,weight
"(1319705161837600768, 't')",2020-10-23,tweeted_on,
"(1319705731159846912, 't')",2020-10-23,tweeted_on,
"(1319791302318280704, 't')",2020-10-24,tweeted_on,
"(1319831532849172480, 't')",2020-10-24,tweeted_on,
"(1319860168373334016, 't')",2020-10-24,tweeted_on,
"(1319897031226265600, 't')",2020-10-24,tweeted_on,
"(1320055562696994816, 't')",2020-10-24,tweeted_on,
"(1320150874799271936, 't')",2020-10-24,tweeted_on,
"(1320175757885255680, 't')",2020-10-25,tweeted_on,
"(1320178375281889280, 't')",2020-10-25,tweeted_on,
"(1320361083626876928, 't')",2020-10-25,tweeted_on,
"(1320411732389498880, 't')",2020-10-25,tweeted_on,
"(1320443595153764352, 't')",2020-10-25,tweeted_on,
"(1320447627620564992, 't')",2020-10-25,tweeted_on,
"(1320479355156500480, 't')",2020-10-25,tweeted_on,
"(1320530977391890432, 't')",2020-10-26,tweeted_on,
"(1320535374762946560, 't')",2020-10-26,tweeted_on,
"(1320603730010488832, 't')",2020-10-26,tweeted_on,
"(1320757927628566528, 't')",2020-10-26,tweeted_on,
"(1320808270324355072, 't')",2020-10-26,tweeted_on,
"(1320819239012294912, 't')",2020-10-26,tweeted_on,
"(1320866786590351360, 't')",2020-10-26,tweeted_on,
"(1320911975170256896, 't')",2020-10-27,tweeted_on,
"(1320918150888603648, 't')",2020-10-27,tweeted_on,
"(1321031092715937792, 't')",2020-10-27,tweeted_on,
"(1321033758472982528, 't')",2020-10-27,tweeted_on,
"(1321056594344329216, 't')",2020-10-27,tweeted_on,
"(1321089852516016128, 't')",2020-10-27,tweeted_on,
"(1321106450022682624, 't')",2020-10-27,tweeted_on,
"(1321134315493707776, 't')",2020-10-27,tweeted_on,
"(1321158831477452800, 't')",2020-10-27,tweeted_on,
"(1321167368387588096, 't')",2020-10-27,tweeted_on,
"(1321240441870663680, 't')",2020-10-28,tweeted_on,
"(1321305431483027712, 't')",2020-10-28,tweeted_on,
"(1321322627512762368, 't')",2020-10-28,tweeted_on,
"(1321328841629986816, 't')",2020-10-28,tweeted_on,
"(1321461816359223296, 't')",2020-10-28,tweeted_on,
"(1321553808304992512, 't')",2020-10-28,tweeted_on,
"(1321564217137246208, 't')",2020-10-28,tweeted_on,
"(1321667021730275328, 't')",2020-10-29,tweeted_on,
"(1321680473655922688, 't')",2020-10-29,tweeted_on,
"(1321806772298919936, 't')",2020-10-29,tweeted_on,
"(1321881752504213504, 't')",2020-10-29,tweeted_on,
"(1321923898179375104, 't')",2020-10-29,tweeted_on,
"(1322007485457166336, 't')",2020-10-30,tweeted_on,
"(1322033890056306688, 't')",2020-10-30,tweeted_on,
"(1322109007406878720, 't')",2020-10-30,tweeted_on,
"(1322109091242672128, 't')",2020-10-30,tweeted_on,
"(1322200367208169472, 't')",2020-10-30,tweeted_on,
"(1322218138885267712, 't')",2020-10-30,tweeted_on,
"(1322294135714390016, 't')",2020-10-30,tweeted_on,
"(1322343283406729216, 't')",2020-10-31,tweeted_on,
"(1322354624813166592, 't')",2020-10-31,tweeted_on,
"(1322387268594642944, 't')",2020-10-31,tweeted_on,
"(1322405129245483008, 't')",2020-10-31,tweeted_on,
"(1322408281046835200, 't')",2020-10-31,tweeted_on,
"(1322554770196852736, 't')",2020-10-31,tweeted_on,
"(1322561887578456064, 't')",2020-10-31,tweeted_on,
"(1322609197574283264, 't')",2020-10-31,tweeted_on,
"(1322641699764494336, 't')",2020-10-31,tweeted_on,
"(1322938685029937152, 't')",2020-11-01,tweeted_on,
"(1322948042195046400, 't')",2020-11-01,tweeted_on,
"(1322970908533817088, 't')",2020-11-01,tweeted_on,
"(1323071237107535872, 't')",2020-11-02,tweeted_on,
"(1323084955207913472, 't')",2020-11-02,tweeted_on,
"(1323087487363813376, 't')",2020-11-02,tweeted_on,
"(1323137194274418688, 't')",2020-11-02,tweeted_on,
"(1323222339731902464, 't')",2020-11-02,tweeted_on,
"(1323296739495829504, 't')",2020-11-02,tweeted_on,
"(1323324158655098880, 't')",2020-11-02,tweeted_on,
"(1323405351329296384, 't')",2020-11-02,tweeted_on,
"(1323420343202062336, 't')",2020-11-03,tweeted_on,
"(1323433654534565888, 't')",2020-11-03,tweeted_on,
"(1323437970771320832, 't')",2020-11-03,tweeted_on,
"(1323494520718151680, 't')",2020-11-03,tweeted_on,
"(1323505122173947904, 't')",2020-11-03,tweeted_on,
"(1323515924717199360, 't')",2020-11-03,tweeted_on,
"(1323582469539471360, 't')",2020-11-03,tweeted_on,
"(1323595831572770816, 't')",2020-11-03,tweeted_on,
"(1323650811369455616, 't')",2020-11-03,tweeted_on,
"(1323669926284914688, 't')",2020-11-03,tweeted_on,
"(1323686584433090560, 't')",2020-11-03,tweeted_on,
"(1323700040141959168, 't')",2020-11-03,tweeted_on,
"(1323725710985326592, 't')",2020-11-03,tweeted_on,
"(1323826721095741440, 't')",2020-11-04,tweeted_on,
"(1323848331890630912, 't')",2020-11-04,tweeted_on,
"(1324026051589152768, 't')",2020-11-04,tweeted_on,
"(1324064304493068288, 't')",2020-11-04,tweeted_on,
"(1324072400896421888, 't')",2020-11-04,tweeted_on,
"(1324142178176700416, 't')",2020-11-05,tweeted_on,
"(1324189932416425984, 't')",2020-11-05,tweeted_on,
"(1324208390873051136, 't')",2020-11-05,tweeted_on,
"(1324388476796641280, 't')",2020-11-05,tweeted_on,
"(1324395227080110080, 't')",2020-11-05,tweeted_on,
"(1324407985179746304, 't')",2020-11-05,tweeted_on,
"(1324450770977230848, 't')",2020-11-05,tweeted_on,
"(1324461098599264512, 't')",2020-11-05,tweeted_on,
"(1324540638134628352, 't')",2020-11-06,tweeted_on,
"(1324760495744675840, 't')",2020-11-06,tweeted_on,
"(1324847386582155264, 't')",2020-11-06,tweeted_on,
"(1324887698042056704, 't')",2020-11-07,tweeted_on,
"(1324892373147512832, 't')",2020-11-07,tweeted_on,
"(1324944159518568448, 't')",2020-11-07,tweeted_on,
"(1325138722833117184, 't')",2020-11-07,tweeted_on,
"(1325141550796480512, 't')",2020-11-07,tweeted_on,
"(1325167824352940032, 't')",2020-11-07,tweeted_on,
"(1325248599479865088, 't')",2020-11-08,tweeted_on,
"(1325258029982347264, 't')",2020-11-08,tweeted_on,
"(1325314052868861952, 't')",2020-11-08,tweeted_on,
"(1325399273207341056, 't')",2020-11-08,tweeted_on,
"(1325446772852846592, 't')",2020-11-08,tweeted_on,
"(1325458419701047296, 't')",2020-11-08,tweeted_on,
"(1325481452650131712, 't')",2020-11-08,tweeted_on,
"(1325490551769067520, 't')",2020-11-08,tweeted_on,
"(1325667907188088832, 't')",2020-11-09,tweeted_on,
"(1325686887546171392, 't')",2020-11-09,tweeted_on,
"(1325736031992176640, 't')",2020-11-09,tweeted_on,
"(1325794707675508736, 't')",2020-11-09,tweeted_on,
"(1325860204756389888, 't')",2020-11-09,tweeted_on,
"(1325880019097321472, 't')",2020-11-09,tweeted_on,
"(1325912777815334912, 't')",2020-11-09,tweeted_on,
"(1325946233676943360, 't')",2020-11-09,tweeted_on,
"(1325947925705285632, 't')",2020-11-09,tweeted_on,
"(1325977144594292736, 't')",2020-11-10,tweeted_on,
"(1326023361860759552, 't')",2020-11-10,tweeted_on,
"(1326028019400519680, 't')",2020-11-10,tweeted_on,
"(1326037879743606784, 't')",2020-11-10,tweeted_on,
"(1326097233624719360, 't')",2020-11-10,tweeted_on,
"(1326278768797708288, 't')",2020-11-10,tweeted_on,
"(1326309935131488512, 't')",2020-11-10,tweeted_on,
"(1326326097064075264, 't')",2020-11-11,tweeted_on,
"(1326337924212781056, 't')",2020-11-11,tweeted_on,
"(1326341133589336064, 't')",2020-11-11,tweeted_on,
"(1326388456961007616, 't')",2020-11-11,tweeted_on,
"(1326431687761391616, 't')",2020-11-11,tweeted_on,
"(1326596244144189440, 't')",2020-11-11,tweeted_on,
"(1326597975297073152, 't')",2020-11-11,tweeted_on,
"(1326616043725365248, 't')",2020-11-11,tweeted_on,
"(1326713432020709376, 't')",2020-11-12,tweeted_on,
"(1326753305511424000, 't')",2020-11-12,tweeted_on,
"(1326932762129920000, 't')",2020-11-12,tweeted_on,
"(1327040403590193152, 't')",2020-11-13,tweeted_on,
"(1327107842877243392, 't')",2020-11-13,tweeted_on,
"(1327132123136974848, 't')",2020-11-13,tweeted_on,
"(1327201758225960960, 't')",2020-11-13,tweeted_on,
"(1327311088304570368, 't')",2020-11-13,tweeted_on,
"(1327387625360015360, 't')",2020-11-13,tweeted_on,
"(1327414137521983488, 't')",2020-11-14,tweeted_on,
"(1327444379653402624, 't')",2020-11-14,tweeted_on,
"(1327469267567079424, 't')",2020-11-14,tweeted_on,
"(1327522966192570368, 't')",2020-11-14,tweeted_on,
"(1327537455315107840, 't')",2020-11-14,tweeted_on,
"(1327620707765813248, 't')",2020-11-14,tweeted_on,
"(1327643274044006400, 't')",2020-11-14,tweeted_on,
"(1327666455903576064, 't')",2020-11-14,tweeted_on,
"(1327718144736018432, 't')",2020-11-14,tweeted_on,
"(1327719665758441472, 't')",2020-11-14,tweeted_on,
"(1327732972708003840, 't')",2020-11-14,tweeted_on,
"(1327796892860698624, 't')",2020-11-15,tweeted_on,
"(1327828099967320064, 't')",2020-11-15,tweeted_on,
"(1327855009153728512, 't')",2020-11-15,tweeted_on,
"(1328083815873409024, 't')",2020-11-15,tweeted_on,
"(1328084150130098176, 't')",2020-11-15,tweeted_on,
"(1328112576132104192, 't')",2020-11-15,tweeted_on,
"(1328134439944155136, 't')",2020-11-16,tweeted_on,
"(1328148299333844992, 't')",2020-11-16,tweeted_on,
"(1328157485568409600, 't')",2020-11-16,tweeted_on,
"(1328241911581208576, 't')",2020-11-16,tweeted_on,
"(1328321371068268288, 't')",2020-11-16,tweeted_on,
"(1328387635484639232, 't')",2020-11-16,tweeted_on,
"(1328419863061164032, 't')",2020-11-16,tweeted_on,
"(1328498665023967232, 't')",2020-11-17,tweeted_on,
"(1328716292174409728, 't')",2020-11-17,tweeted_on,
"(1328721683113361408, 't')",2020-11-17,tweeted_on,
"(1328782627122233088, 't')",2020-11-17,tweeted_on,
"(1328803243011440640, 't')",2020-11-17,tweeted_on,
"(1328820237127434240, 't')",2020-11-17,tweeted_on,
"(1328906070786404352, 't')",2020-11-18,tweeted_on,
"(1328912374124855296, 't')",2020-11-18,tweeted_on,
"(1328914959074435072, 't')",2020-11-18,tweeted_on,
"(1328962328130445312, 't')",2020-11-18,tweeted_on,
"(1328979339384242176, 't')",2020-11-18,tweeted_on,
"(1329107383327485952, 't')",2020-11-18,tweeted_on,
"(1329133408052674560, 't')",2020-11-18,tweeted_on,
"(1329206060456898560, 't')",2020-11-18,tweeted_on,
"(1329211645676056576, 't')",2020-11-18,tweeted_on,
"(1329217153401176064, 't')",2020-11-19,tweeted_on,
"(1329300213534650368, 't')",2020-11-19,tweeted_on,
"(1329476671813033984, 't')",2020-11-19,tweeted_on,
"(1329516463665729536, 't')",2020-11-19,tweeted_on,
"(1329533831565647872, 't')",2020-11-19,tweeted_on,
"(1329632531390504960, 't')",2020-11-20,tweeted_on,
"(1329633822598524928, 't')",2020-11-20,tweeted_on,
"(1329658491720482816, 't')",2020-11-20,tweeted_on,
"(1329826482638659584, 't')",2020-11-20,tweeted_on,
"(1329890329663660032, 't')",2020-11-20,tweeted_on,
"(1329928797915738112, 't')",2020-11-20,tweeted_on,
"(1329994596831482112, 't')",2020-11-21,tweeted_on,
"(1330074485765107712, 't')",2020-11-21,tweeted_on,
"(1330243656897486848, 't')",2020-11-21,tweeted_on,
"(1330280234025934848, 't')",2020-11-21,tweeted_on,
"(1330307715969786112, 't')",2020-11-22,tweeted_on,
"(1330329274071519232, 't')",2020-11-22,tweeted_on,
"(1330522695197450240, 't')",2020-11-22,tweeted_on,
"(1330628765915836416, 't')",2020-11-22,tweeted_on,
"(1330674150843711488, 't')",2020-11-23,tweeted_on,
"(1330678131045273600, 't')",2020-11-23,tweeted_on,
"(1330681611172515840, 't')",2020-11-23,tweeted_on,
"(1330711445479120896, 't')",2020-11-23,tweeted_on,
"(1330728142114209792, 't')",2020-11-23,tweeted_on,
"(1330749683703037952, 't')",2020-11-23,tweeted_on,
"(1330887663549775872, 't')",2020-11-23,tweeted_on,
"(1330895908708306944, 't')",2020-11-23,tweeted_on,
"(1330910367053086720, 't')",2020-11-23,tweeted_on,
"(1330931635563372288, 't')",2020-11-23,tweeted_on,
"(1330942133625208832, 't')",2020-11-23,tweeted_on,
"(1331185404892958720, 't')",2020-11-24,tweeted_on,
"(1331277402610098176, 't')",2020-11-24,tweeted_on,
"(1331295633060278272, 't')",2020-11-24,tweeted_on,
"(1331304726890049536, 't')",2020-11-24,tweeted_on,
"(1331632749338214400, 't')",2020-11-25,tweeted_on,
"(1331671608990208000, 't')",2020-11-25,tweeted_on,
"(1331672045067726848, 't')",2020-11-25,tweeted_on,
"(1331703694069440512, 't')",2020-11-25,tweeted_on,
"(1331760473109266432, 't')",2020-11-26,tweeted_on,
"(1331790110489071616, 't')",2020-11-26,tweeted_on,
"(1332060559496253440, 't')",2020-11-26,tweeted_on,
"(1332063969503166464, 't')",2020-11-26,tweeted_on,
"(1332126524091240448, 't')",2020-11-27,tweeted_on,
"(1332409217446076416, 't')",2020-11-27,tweeted_on,
"(1332448677709836288, 't')",2020-11-27,tweeted_on,
"(1332509639515095040, 't')",2020-11-28,tweeted_on,
"(1332550049411305472, 't')",2020-11-28,tweeted_on,
"(1332556478448685056, 't')",2020-11-28,tweeted_on,
"(1332755211472003072, 't')",2020-11-28,tweeted_on,
"(1332852801408438272, 't')",2020-11-29,tweeted_on,
"(1332897162267541504, 't')",2020-11-29,tweeted_on,
"(1333217625007026176, 't')",2020-11-30,tweeted_on,
"(1333318833646362624, 't')",2020-11-30,tweeted_on,
"(1333469401438273536, 't')",2020-11-30,tweeted_on,
"(1333473650721267712, 't')",2020-11-30,tweeted_on,
"(1333603711440941056, 't')",2020-12-01,tweeted_on,
"(1333658189515002112, 't')",2020-12-01,tweeted_on,
"(1333859317083115520, 't')",2020-12-01,tweeted_on,
"(1333887814740545536, 't')",2020-12-01,tweeted_on,
"(1333905213430792192, 't')",2020-12-01,tweeted_on,
"(1333914701927915520, 't')",2020-12-01,tweeted_on,
"(1333975922064539648, 't')",2020-12-02,tweeted_on,
"(1334011851848388608, 't')",2020-12-02,tweeted_on,
"(1334385336902799360, 't')",2020-12-03,tweeted_on,
"(1334410788572807168, 't')",2020-12-03,tweeted_on,
"(1334414034632753152, 't')",2020-12-03,tweeted_on,
"(1334475624241487872, 't')",2020-12-03,tweeted_on,
"(1334709066011033600, 't')",2020-12-04,tweeted_on,
"(1334905427935383552, 't')",2020-12-04,tweeted_on,
"(1334909986921537536, 't')",2020-12-04,tweeted_on,
"(1335050730596487168, 't')",2020-12-05,tweeted_on,
"(1335078393277136896, 't')",2020-12-05,tweeted_on,
"(1335478150671736832, 't')",2020-12-06,tweeted_on,
"(1335628929353170944, 't')",2020-12-06,tweeted_on,
"(1335648261693063168, 't')",2020-12-06,tweeted_on,
"(1335676081752305664, 't')",2020-12-06,tweeted_on,
"(1335743605873332224, 't')",2020-12-07,tweeted_on,
"(1335829231486418944, 't')",2020-12-07,tweeted_on,
"(1336082214501502976, 't')",2020-12-07,tweeted_on,
"(1336260836176789504, 't')",2020-12-08,tweeted_on,
"(1336312173845331968, 't')",2020-12-08,tweeted_on,
"(1336316090855505920, 't')",2020-12-08,tweeted_on,
"(1336320121783025664, 't')",2020-12-08,tweeted_on,
"(1336389130121404416, 't')",2020-12-08,tweeted_on,
"(1336694985081594112, 't')",2020-12-09,tweeted_on,
"(1336730150117933056, 't')",2020-12-09,tweeted_on,
"(1336770919109283840, 't')",2020-12-09,tweeted_on,
"(1336912693685411840, 't')",2020-12-10,tweeted_on,
"(1337019368170020864, 't')",2020-12-10,tweeted_on,
"(1337124265468907520, 't')",2020-12-10,tweeted_on,
"(1337420650164588288, 't')",2020-12-11,tweeted_on,
"(1337448256951910400, 't')",2020-12-11,tweeted_on,
"(1337474271694573568, 't')",2020-12-11,tweeted_on,
"(1337537740343189504, 't')",2020-12-11,tweeted_on,
"(1337575646386552832, 't')",2020-12-12,tweeted_on,
"(1337588534950162432, 't')",2020-12-12,tweeted_on,
"(1337597271332962304, 't')",2020-12-12,tweeted_on,
"(1337608424989761536, 't')",2020-12-12,tweeted_on,
"(1337617462649520128, 't')",2020-12-12,tweeted_on,
"(1337617763242676224, 't')",2020-12-12,tweeted_on,
"(1337642269982126080, 't')",2020-12-12,tweeted_on,
"(1337649794617991168, 't')",2020-12-12,tweeted_on,
"(1337838090933608448, 't')",2020-12-12,tweeted_on,
"(1337845148462379008, 't')",2020-12-12,tweeted_on,
"(1337845869723353088, 't')",2020-12-12,tweeted_on,
"(1337876752257847296, 't')",2020-12-12,tweeted_on,
"(1337908594495299584, 't')",2020-12-12,tweeted_on,
"(1337920898305646592, 't')",2020-12-13,tweeted_on,
"(1337921450963992576, 't')",2020-12-13,tweeted_on,
"(1338206571038326784, 't')",2020-12-13,tweeted_on,
"(1338263946160041984, 't')",2020-12-13,tweeted_on,
"(1338264913219788800, 't')",2020-12-13,tweeted_on,
"(1338274740935356416, 't')",2020-12-14,tweeted_on,
"(1338342661229477888, 't')",2020-12-14,tweeted_on,
"(1338343009914535936, 't')",2020-12-14,tweeted_on,
"(1338366368366772224, 't')",2020-12-14,tweeted_on,
"(1338590099580231680, 't')",2020-12-14,tweeted_on,
"(1338666842701713408, 't')",2020-12-15,tweeted_on,
"(1338882718243770368, 't')",2020-12-15,tweeted_on,
"(1338923121223421952, 't')",2020-12-15,tweeted_on,
"(1339008455776952320, 't')",2020-12-16,tweeted_on,
"(1339008624262172672, 't')",2020-12-16,tweeted_on,
"(1339013459124502528, 't')",2020-12-16,tweeted_on,
"(1339041652279668736, 't')",2020-12-16,tweeted_on,
"(1339333173637906432, 't')",2020-12-16,tweeted_on,
"(1339365816890900480, 't')",2020-12-17,tweeted_on,
"(1339402956437745664, 't')",2020-12-17,tweeted_on,
"(1339435300427354112, 't')",2020-12-17,tweeted_on,
"(1339603965676191488, 't')",2020-12-17,tweeted_on,
"(1339609525423198208, 't')",2020-12-17,tweeted_on,
"(1339609525423198208, 't')",2020-12-17,tweeted_on,
"(1339696932709515264, 't')",2020-12-17,tweeted_on,
"(1339736085442654208, 't')",2020-12-18,tweeted_on,
"(1339806985303195648, 't')",2020-12-18,tweeted_on,
"(1339866633792233472, 't')",2020-12-18,tweeted_on,
"(1340015406094774272, 't')",2020-12-18,tweeted_on,
"(1340040828761227264, 't')",2020-12-18,tweeted_on,
"(1340045605754732288, 't')",2020-12-18,tweeted_on,
"(1340076972223979520, 't')",2020-12-18,tweeted_on,
"(1340234868622553088, 't')",2020-12-19,tweeted_on,
"(1340358002574934016, 't')",2020-12-19,tweeted_on,
"(1340392162505023488, 't')",2020-12-19,tweeted_on,
"(1340409944214925312, 't')",2020-12-19,tweeted_on,
"(1340432879625498624, 't')",2020-12-19,tweeted_on,
"(1340468008502796288, 't')",2020-12-20,tweeted_on,
"(1340470305182023680, 't')",2020-12-20,tweeted_on,
"(1340511755873574912, 't')",2020-12-20,tweeted_on,
"(1340564348788346880, 't')",2020-12-20,tweeted_on,
"(1340746428553912320, 't')",2020-12-20,tweeted_on,
"(1340754050560585728, 't')",2020-12-20,tweeted_on,
"(1340755305936744448, 't')",2020-12-20,tweeted_on,
"(1340818114867417088, 't')",2020-12-21,tweeted_on,
"(1340840427394531328, 't')",2020-12-21,tweeted_on,
"(1340880278214987776, 't')",2020-12-21,tweeted_on,
"(1340969084649754624, 't')",2020-12-21,tweeted_on,
"(1340985275489521664, 't')",2020-12-21,tweeted_on,
"(1341045452259520512, 't')",2020-12-21,tweeted_on,
"(1341085978576883712, 't')",2020-12-21,tweeted_on,
"(1341128640675733504, 't')",2020-12-21,tweeted_on,
"(1341132504808353792, 't')",2020-12-21,tweeted_on,
"(1341332994284347392, 't')",2020-12-22,tweeted_on,
"(1341505535842033664, 't')",2020-12-22,tweeted_on,
"(1341527353239846912, 't')",2020-12-22,tweeted_on,
"(1341530859623514112, 't')",2020-12-22,tweeted_on,
"(1341540065382604800, 't')",2020-12-23,tweeted_on,
"(1341546260956729088, 't')",2020-12-23,tweeted_on,
"(1341596115628478464, 't')",2020-12-23,tweeted_on,
"(1341779195345522688, 't')",2020-12-23,tweeted_on,
"(1341869466074763264, 't')",2020-12-23,tweeted_on,
"(1341885532402458624, 't')",2020-12-23,tweeted_on,
"(1341902993092825088, 't')",2020-12-24,tweeted_on,
"(1341933128168873984, 't')",2020-12-24,tweeted_on,
"(1341976608190578688, 't')",2020-12-24,tweeted_on,
"(1341987283730378752, 't')",2020-12-24,tweeted_on,
"(1342060754527141888, 't')",2020-12-24,tweeted_on,
"(1342217991685984512, 't')",2020-12-24,tweeted_on,
"(1342374759888130048, 't')",2020-12-25,tweeted_on,
"(1342375155998236672, 't')",2020-12-25,tweeted_on,
"(1342633554673471488, 't')",2020-12-26,tweeted_on,
"(1342704833598394368, 't')",2020-12-26,tweeted_on,
"(1342899614685429760, 't')",2020-12-26,tweeted_on,
"(1342929740177403904, 't')",2020-12-26,tweeted_on,
"(1343128221361917952, 't')",2020-12-27,tweeted_on,
"(1343333447603871488, 't')",2020-12-27,tweeted_on,
"(1343412247897415680, 't')",2020-12-28,tweeted_on,
"(1343575345732014080, 't')",2020-12-28,tweeted_on,
"(1343611382193778688, 't')",2020-12-28,tweeted_on,
"(1343664795229200384, 't')",2020-12-28,tweeted_on,
"(1343731834438348800, 't')",2020-12-29,tweeted_on,
"(1343751486157725696, 't')",2020-12-29,tweeted_on,
"(1343757329766838272, 't')",2020-12-29,tweeted_on,
"(1343847047552593920, 't')",2020-12-29,tweeted_on,
"(1343997313300062208, 't')",2020-12-29,tweeted_on,
"(1344125930143248384, 't')",2020-12-30,tweeted_on,
"(1344127767189860352, 't')",2020-12-30,tweeted_on,
"(1344200561348935680, 't')",2020-12-30,tweeted_on,
"(1344307389151944704, 't')",2020-12-30,tweeted_on,
"(1344373147496140800, 't')",2020-12-30,tweeted_on,
"(1344374726341185536, 't')",2020-12-30,tweeted_on,
"(1344527674153132032, 't')",2020-12-31,tweeted_on,
"(1344826092973039616, 't')",2021-01-01,tweeted_on,
"(1344826517411434496, 't')",2021-01-01,tweeted_on,
"(1345201950552330240, 't')",2021-01-02,tweeted_on,
"(1345250882359709696, 't')",2021-01-02,tweeted_on,
"(1345300637571973120, 't')",2021-01-02,tweeted_on,
"(1345415338767204352, 't')",2021-01-02,tweeted_on,
"(1345498925730385920, 't')",2021-01-02,tweeted_on,
"(1345603406052790272, 't')",2021-01-03,tweeted_on,
"(1345668706081226752, 't')",2021-01-03,tweeted_on,
"(1345889173673136128, 't')",2021-01-04,tweeted_on,
"(1345913214278619136, 't')",2021-01-04,tweeted_on,
"(1345950618972688384, 't')",2021-01-04,tweeted_on,
"(1346012338260885504, 't')",2021-01-04,tweeted_on,
"(1346569436895973376, 't')",2021-01-05,tweeted_on,
"(1346597222784270336, 't')",2021-01-05,tweeted_on,
"(1346622220680925184, 't')",2021-01-06,tweeted_on,
"(1346659385376792576, 't')",2021-01-06,tweeted_on,
"(1346683746838167552, 't')",2021-01-06,tweeted_on,
"(1346741585166258176, 't')",2021-01-06,tweeted_on,
"(1346843772911435776, 't')",2021-01-06,tweeted_on,
"(1346883237881135104, 't')",2021-01-06,tweeted_on,
"(1346916209929773056, 't')",2021-01-06,tweeted_on,
"(1346918292397518848, 't')",2021-01-06,tweeted_on,
"(1346923774700969984, 't')",2021-01-06,tweeted_on,
"(1346934833327468288, 't')",2021-01-06,tweeted_on,
"(1346938584318701568, 't')",2021-01-06,tweeted_on,
"(1346950664073531392, 't')",2021-01-06,tweeted_on,
"(1346967003660124160, 't')",2021-01-06,tweeted_on,
"(1347015583720742912, 't')",2021-01-07,tweeted_on,
"(1347027817070923776, 't')",2021-01-07,tweeted_on,
"(1347072137958465536, 't')",2021-01-07,tweeted_on,
"(1347097220022112512, 't')",2021-01-07,tweeted_on,
"(1347281789224509440, 't')",2021-01-07,tweeted_on,
"(1347483137685606400, 't')",2021-01-08,tweeted_on,
"(1347575934690369536, 't')",2021-01-08,tweeted_on,
"(1347597100784054272, 't')",2021-01-08,tweeted_on,
"(1347609661164318720, 't')",2021-01-08,tweeted_on,
"(1347704204018634752, 't')",2021-01-09,tweeted_on,
"(1347817945502633984, 't')",2021-01-09,tweeted_on,
"(1347829906139344896, 't')",2021-01-09,tweeted_on,
"(1347911143101108224, 't')",2021-01-09,tweeted_on,
"(1347994296054472704, 't')",2021-01-09,tweeted_on,
"(1348123456341037056, 't')",2021-01-10,tweeted_on,
"(1348328309474484224, 't')",2021-01-10,tweeted_on,
"(1348420069303336960, 't')",2021-01-11,tweeted_on,
"(1348594579377844224, 't')",2021-01-11,tweeted_on,
"(1348763914004164608, 't')",2021-01-11,tweeted_on,
"(1348804953138024448, 't')",2021-01-12,tweeted_on,
"(1348837628746076160, 't')",2021-01-12,tweeted_on,
"(1348982957617283072, 't')",2021-01-12,tweeted_on,
"(1349050290960359424, 't')",2021-01-12,tweeted_on,
"(1349126435160559616, 't')",2021-01-12,tweeted_on,
"(1349397182131015680, 't')",2021-01-13,tweeted_on,
"(1349636380918378496, 't')",2021-01-14,tweeted_on,
"(1349786261444206592, 't')",2021-01-14,tweeted_on,
"(1349836975893671936, 't')",2021-01-14,tweeted_on,
"(1349992324416212992, 't')",2021-01-15,tweeted_on,
"(1350093424020529152, 't')",2021-01-15,tweeted_on,
"(1350195511899262976, 't')",2021-01-15,tweeted_on,
"(1350287079465312512, 't')",2021-01-16,tweeted_on,
"(1350301193931689984, 't')",2021-01-16,tweeted_on,
"(1350560909010235392, 't')",2021-01-16,tweeted_on,
"(1350600639886184448, 't')",2021-01-17,tweeted_on,
"(1350628225374801920, 't')",2021-01-17,tweeted_on,
"(1350661826074140672, 't')",2021-01-17,tweeted_on,
"(1350848150936850432, 't')",2021-01-17,tweeted_on,
"(1350882852301205504, 't')",2021-01-17,tweeted_on,
"(1350886149703622912, 't')",2021-01-17,tweeted_on,
"(1350937333370130432, 't')",2021-01-17,tweeted_on,
"(1350949683724746752, 't')",2021-01-17,tweeted_on,
"(1351022690451255296, 't')",2021-01-18,tweeted_on,
"(1351165887542423552, 't')",2021-01-18,tweeted_on,
"(1351257780833816576, 't')",2021-01-18,tweeted_on,
"(1351266139322478592, 't')",2021-01-18,tweeted_on,
"(1351304227390255104, 't')",2021-01-18,tweeted_on,
"(1351338265979150336, 't')",2021-01-19,tweeted_on,
"(1351381904134557696, 't')",2021-01-19,tweeted_on,
"(1351426083879489536, 't')",2021-01-19,tweeted_on,
"(1351437433556983808, 't')",2021-01-19,tweeted_on,
"(1351571334229180416, 't')",2021-01-19,tweeted_on,
"(1351571419356827648, 't')",2021-01-19,tweeted_on,
"(1351582779394309888, 't')",2021-01-19,tweeted_on,
"(1351604321675145216, 't')",2021-01-19,tweeted_on,
"(1351607121154981888, 't')",2021-01-19,tweeted_on,
"(1351636511192563712, 't')",2021-01-19,tweeted_on,
"(1351702542242091008, 't')",2021-01-20,tweeted_on,
"(1351744354524663808, 't')",2021-01-20,tweeted_on,
"(1351849813793402880, 't')",2021-01-20,tweeted_on,
"(1351864350286385152, 't')",2021-01-20,tweeted_on,
"(1351931823610216448, 't')",2021-01-20,tweeted_on,
"(1352025667920044032, 't')",2021-01-20,tweeted_on,
"(1352059284666736640, 't')",2021-01-21,tweeted_on,
"(1352096609270579200, 't')",2021-01-21,tweeted_on,
"(1352330319223898112, 't')",2021-01-21,tweeted_on,
"(1352370440484712448, 't')",2021-01-21,tweeted_on,
"(1352380172733870080, 't')",2021-01-21,tweeted_on,
